0.95,8.11,-5.08
1.01,8.49,-5.68
1.25,8.99,-6.59
1.54,8.49,-8.29
1.54,7.16,-8.91
1.48,7.47,-9.28
1.59,7.57,-9.54
1.70,6.54,-10.53
1.75,5.97,-11.41
2.29,6.10,-12.01
2.15,5.66,-11.66
2.10,5.11,-11.52
2.17,5.38,-11.82
1.99,5.24,-11.58
2.02,5.31,-11.87
1.98,5.56,-11.76
1.90,6.15,-11.42
1.65,7.26,-10.67
1.54,7.74,-11.08
1.40,7.45,-9.63
1.25,7.87,-8.38
1.36,9.45,-7.43
1.32,8.84,-7.13
1.24,8.14,-6.24
0.76,7.64,-4.83
0.30,6.94,-2.85
0.55,8.58,-0.67
0.97,10.00,0.23
1.05,10.45,-0.14
0.85,8.54,0.11
0.40,7.40,1.79
0.17,7.47,3.11
0.24,7.66,4.58
0.45,7.21,4.14
0.42,6.86,3.93
0.11,6.36,4.24
0.23,6.53,4.94
0.24,6.47,5.68
0.17,6.25,5.46
0.42,6.09,5.17
0.42,6.31,5.37
0.48,6.90,5.89
0.46,6.97,5.72
0.53,6.80,5.04
0.47,7.01,4.44
0.74,8.49,4.44
0.83,9.99,4.60
0.90,9.03,3.41
0.96,6.70,0.39
1.05,7.72,-0.69
1.13,9.26,-1.04
1.28,9.20,-2.13
1.29,8.78,-3.24
1.21,7.76,-4.76
1.28,7.78,-5.79
1.67,8.82,-6.57
1.97,8.17,-8.21
1.81,7.27,-8.93
1.79,6.48,-9.51
2.57,6.63,-10.25
3.20,6.69,-10.93
3.28,5.06,-11.30
3.42,5.43,-11.03
3.60,4.67,-11.56
3.74,4.79,-11.27
3.85,4.45,-11.30
3.97,4.42,-11.21
4.31,4.54,-11.71
4.55,4.95,-11.97
4.47,4.95,-11.77
4.07,6.00,-11.39
3.99,6.86,-11.14
3.66,7.28,-10.30
3.19,7.77,-9.23
2.95,8.30,-8.37
3.08,8.22,-7.81
1.97,7.95,-7.05
2.25,8.29,-6.34
1.77,8.32,-3.75
1.49,8.15,-2.38
1.23,8.03,-1.11
1.52,10.01,-0.07
1.56,8.93,-0.55
0.98,7.83,0.68
0.83,7.65,2.21
0.91,8.42,3.33
0.98,8.75,4.19
0.87,7.33,3.71
0.57,6.09,4.24
0.50,6.11,4.67
0.68,6.34,5.19
0.75,6.40,5.54
0.49,5.15,5.20
0.64,5.44,5.72
0.85,5.60,6.16
1.17,6.62,5.66
0.99,7.81,6.75
1.16,7.31,5.82
1.24,8.03,5.16
1.21,8.92,4.30
1.03,8.40,2.37
1.06,8.06,0.88
0.96,8.05,-0.75
0.99,9.60,-1.19
1.05,8.38,-2.43
1.25,9.05,-3.35
1.41,8.96,-4.46
1.50,9.17,-4.44
1.11,8.40,-4.60
1.22,7.70,-5.77
1.70,7.71,-7.67
2.12,8.29,-9.03
2.10,6.86,-10.13
2.08,6.83,-10.16
2.29,6.48,-10.48
2.61,6.31,-11.11
2.71,5.80,-11.75
2.77,5.24,-11.79
2.80,4.82,-11.65
2.79,4.60,-11.47
2.87,5.20,-11.39
2.83,5.31,-11.49
2.86,5.50,-11.54
2.83,5.95,-11.58
2.83,6.48,-11.49
2.60,6.63,-11.14
2.24,6.14,-10.36
1.81,6.53,-8.81
2.60,7.83,-9.02
2.72,8.61,-8.85
2.14,8.04,-7.35
1.41,7.44,-4.51
0.69,7.28,-1.83
1.38,9.04,-1.30
1.96,10.97,-0.89
1.67,8.99,-0.89
1.11,7.28,0.76
0.81,7.15,2.52
1.29,8.26,3.37
1.74,9.27,4.04
1.64,8.62,4.00
1.39,7.64,4.32
1.36,7.30,4.13
1.27,7.40,4.55
1.46,7.95,4.45
1.50,7.69,3.45
1.48,7.89,3.11
1.67,9.62,3.99
1.49,9.93,3.13
1.64,8.66,0.74
1.51,8.38,-0.51
1.62,7.86,-1.83
1.85,9.36,-2.39
2.15,9.90,-3.33
2.22,7.29,-5.29
1.90,7.69,-5.42
2.34,8.00,-6.54
2.73,8.44,-8.50
3.12,7.31,-10.13
2.85,6.22,-9.98
2.93,6.92,-9.91
3.12,7.20,-10.25
3.23,6.07,-10.64
3.41,6.19,-10.93
3.66,6.39,-11.16
3.61,6.42,-10.99
3.37,6.79,-10.36
3.37,7.23,-10.16
3.47,7.09,-9.73
2.99,7.53,-8.66
3.27,8.72,-9.05
3.21,9.07,-6.58
2.55,8.85,-4.14
2.01,8.08,-2.26
1.77,8.75,-1.13
2.09,9.76,-0.83
2.12,9.47,-0.69
1.76,8.71,0.30
1.40,8.03,1.99
1.10,7.79,2.75
1.19,8.13,3.27
1.29,7.41,2.92
0.94,6.74,3.79
0.91,6.24,4.03
0.77,6.07,4.87
0.78,6.60,5.66
0.75,5.71,5.31
0.67,5.42,5.47
0.44,4.82,5.60
0.43,5.09,5.84
0.56,5.74,6.03
0.74,6.09,6.21
0.83,6.32,5.78
0.89,6.92,5.48
0.87,7.83,5.32
0.86,8.26,4.57
0.83,7.45,3.55
0.51,7.87,3.53
0.16,9.29,3.17
0.51,8.44,1.81
0.53,8.68,0.71
0.47,8.93,0.20
0.53,8.63,-0.68
0.55,9.34,-1.39
0.51,9.55,-1.89
0.55,8.44,-2.67
0.42,8.46,-3.46
0.58,9.13,-4.06
0.96,8.73,-5.14
1.07,8.24,-6.34
1.21,7.88,-7.63
1.44,8.58,-8.32
1.67,8.08,-9.32
1.48,7.68,-9.71
1.57,7.02,-9.49
1.56,6.99,-9.58
2.18,6.80,-10.32
2.43,6.29,-11.41
2.52,6.00,-11.29
2.48,6.08,-11.34
2.57,6.69,-11.47
2.42,6.78,-11.34
2.21,7.24,-10.75
2.07,7.85,-10.55
2.12,7.43,-10.48
1.93,7.53,-10.29
1.71,7.83,-8.70
1.49,7.83,-7.71
1.36,8.79,-6.63
1.29,8.47,-6.17
1.09,8.01,-5.47
0.66,7.64,-3.10
0.48,7.92,-1.21
0.99,8.33,-1.13
1.40,10.48,0.42
1.45,9.96,0.64
0.79,7.46,1.83
0.27,7.09,3.52
0.35,7.33,5.02
0.91,8.61,5.36
1.40,9.16,4.71
0.77,6.74,4.57
0.12,5.12,4.39
-0.23,4.95,4.75
-0.01,5.41,5.83
0.14,6.01,5.59
0.15,5.36,5.00
0.07,5.76,5.11
0.22,5.79,5.17
0.24,6.62,5.85
0.11,7.57,6.03
0.05,8.09,5.43
0.10,7.86,3.90
0.04,7.71,2.71
0.13,8.75,2.23
0.40,8.82,0.46
0.50,8.60,-0.88
0.51,8.43,-1.44
0.35,9.16,-1.77
0.31,9.14,-2.69
0.17,8.20,-3.26
0.19,8.36,-4.13
0.54,7.79,-5.52
0.69,8.32,-6.12
0.81,7.35,-8.53
1.36,7.29,-10.02
2.04,6.31,-10.94
2.35,6.49,-11.91
2.73,5.95,-12.02
2.60,5.93,-11.45
2.78,5.36,-12.14
2.72,4.48,-12.07
2.73,4.70,-11.94
2.82,4.38,-11.97
2.96,4.90,-12.21
2.81,4.93,-12.10
2.57,5.05,-11.43
2.46,5.98,-11.20
2.31,7.02,-10.97
2.27,7.40,-10.69
2.21,7.85,-10.04
2.03,8.16,-8.89
1.50,8.39,-7.98
1.42,7.98,-6.82
1.01,7.58,-5.33
0.84,7.45,-3.85
0.98,7.88,-2.67
1.52,8.55,-1.49
1.45,9.27,0.80
1.34,8.54,1.31
0.94,7.65,2.54
0.97,7.06,3.50
1.60,7.94,4.83
1.68,9.05,6.05
1.22,6.80,5.17
0.74,5.39,5.71
0.52,4.71,5.32
0.70,5.13,5.47
1.16,6.37,5.73
