-0.22,0.50,7.19
-0.31,0.41,7.24
-0.40,0.34,7.14
-0.33,0.45,7.07
-0.31,0.32,7.07
-0.22,0.31,7.12
-0.20,0.36,7.20
-0.18,0.37,7.26
-0.26,0.25,7.14
-0.34,0.28,7.10
-0.23,0.27,7.04
-0.24,0.28,7.12
-0.09,0.30,7.13
-0.20,0.25,7.11
-0.17,0.28,7.18
0.00,0.41,7.42
-0.20,0.34,7.27
-0.19,0.42,7.27
-0.28,0.16,7.32
-0.17,0.37,7.18
-0.02,0.31,6.91
-0.22,0.30,6.86
-0.27,0.40,6.95
-0.32,0.34,7.18
-0.22,0.36,7.19
-0.18,0.35,7.22
-0.19,0.36,7.08
-0.14,0.47,6.91
-0.24,0.52,6.93
-0.28,0.51,7.16
-0.39,0.61,7.06
-0.08,0.61,7.17
-0.33,0.30,6.85
-0.19,0.64,6.85
-0.30,0.62,7.04
-0.31,0.69,7.07
-0.20,0.65,7.06
-0.04,0.67,7.22
-0.23,0.49,7.25
-0.11,0.62,7.09
-0.09,0.60,8.10
-0.27,0.62,7.05
-0.33,0.57,7.19
-0.57,0.36,7.00
-0.28,0.43,6.99
-0.28,0.46,6.90
-0.45,0.40,6.85
-0.29,0.40,6.79
-0.37,0.53,7.06
-0.27,0.35,6.96
-0.33,0.35,7.11
-0.40,0.45,7.04
-0.35,0.52,6.91
-0.32,0.40,7.10
-0.41,0.40,7.21
-0.35,0.33,7.18
-0.39,0.33,7.00
-0.53,-0.20,6.23
-0.20,0.30,7.02
-0.10,0.33,7.26
-0.16,0.29,7.26
-0.50,0.31,7.13
-0.57,0.36,6.96
-0.56,0.33,7.33
-0.29,0.45,7.18
-0.23,0.40,7.14
-0.27,0.54,7.31
-0.34,0.68,7.28
-0.40,0.50,6.86
-0.91,0.73,6.88
-0.51,0.68,7.19
-0.53,0.59,7.10
-0.46,0.71,7.11
-0.46,0.62,6.98
-0.40,0.65,6.96
-0.33,0.52,6.91
-0.19,0.45,7.04
-0.19,0.45,6.98
