1.91,5.67,3.13
1.29,6.85,6.24
1.76,7.62,6.83
2.10,7.26,6.75
2.27,6.49,6.44
2.06,5.76,6.87
1.80,5.27,6.79
1.73,5.13,6.06
1.58,4.22,6.12
1.56,4.02,6.07
1.63,3.49,6.50
2.27,4.03,6.76
2.37,4.96,6.19
2.45,4.72,6.35
2.00,4.71,6.75
2.06,5.82,6.87
2.09,5.88,5.65
2.46,6.18,3.85
2.19,5.87,3.45
2.17,6.02,2.84
1.89,7.45,0.81
2.40,8.32,3.04
2.69,8.88,2.64
2.76,8.63,1.92
2.62,9.39,0.90
4.87,13.43,-0.13
0.86,8.74,-3.93
1.74,7.73,-3.50
1.45,8.66,-6.21
1.77,7.86,-6.82
1.78,7.87,-7.25
2.18,7.76,-8.98
2.67,6.63,-9.13
2.56,6.65,-9.28
2.46,6.78,-9.42
2.98,6.27,-10.11
3.15,6.39,-10.09
3.60,6.09,-11.34
3.65,4.44,-11.86
3.70,4.48,-11.82
3.98,4.32,-11.70
3.53,5.00,-11.27
3.70,4.62,-11.23
3.73,4.52,-11.38
3.91,4.40,-11.75
4.00,4.50,-12.05
3.85,4.77,-11.54
3.79,4.79,-11.66
3.94,4.82,-11.78
4.05,5.50,-12.06
3.82,6.00,-11.41
3.44,7.02,-9.99
2.70,7.62,-8.54
3.52,7.78,-4.95
3.78,8.45,-3.12
3.37,8.77,-2.78
3.12,8.41,-1.59
2.76,7.64,0.12
2.41,7.55,0.98
2.28,7.63,0.98
1.69,6.40,2.25
2.74,7.31,2.60
3.08,7.02,2.34
2.87,6.03,4.42
2.72,6.67,5.32
2.32,5.57,5.74
3.08,6.07,5.65
3.25,4.94,4.81
3.17,5.31,5.40
3.56,5.89,7.64
3.39,5.06,7.15
3.39,4.10,5.78
2.73,3.23,6.55
3.01,3.55,6.55
3.02,3.45,6.72
3.25,3.87,7.02
3.36,3.72,6.03
3.89,5.26,5.70
3.54,4.56,5.66
2.83,5.41,5.46
3.01,5.51,5.33
3.16,6.14,4.90
3.24,6.48,4.10
3.47,7.27,3.08
2.88,5.77,2.76
3.01,4.32,3.36
3.05,8.12,3.16
3.50,9.11,1.18
3.68,8.10,1.26
3.01,9.36,-0.63
2.86,9.29,-2.14
2.86,9.40,-3.87
2.77,8.88,-4.85
2.65,8.79,-5.80
2.74,8.04,-6.48
2.98,5.83,-8.85
1.53,9.00,-7.93
2.78,6.79,-9.07
3.03,7.11,-10.31
2.85,6.59,-10.30
2.94,6.05,-9.87
3.04,5.81,-10.26
2.95,5.66,-10.72
3.32,5.19,-11.53
3.41,5.36,-11.14
3.45,5.11,-11.70
3.39,5.12,-11.26
3.37,5.06,-11.59
3.35,5.08,-11.45
3.45,5.09,-11.80
3.49,5.30,-11.43
3.42,6.10,-11.46
2.98,7.20,-9.13
2.58,7.90,-8.66
2.15,9.21,-8.61
5.15,2.53,-10.77
4.02,7.27,-1.47
3.23,7.51,1.19
3.05,7.67,1.16
2.88,7.60,2.16
3.26,7.68,6.93
3.34,7.58,1.62
3.17,6.86,2.89
2.40,6.28,3.75
3.00,6.70,3.72
3.02,6.65,3.82
3.16,6.27,3.94
2.64,5.70,5.61
2.88,4.92,6.22
7.83,18.75,-16.69
3.13,6.03,5.92
3.09,4.87,5.19
3.78,5.56,5.42
3.90,4.87,5.73
3.95,5.41,6.55
3.72,5.12,5.55
3.59,4.86,5.51
3.47,4.47,5.42
3.58,5.01,5.31
3.32,5.17,5.21
2.94,5.09,5.22
3.58,5.50,5.08
3.69,6.04,4.50
3.56,6.91,3.93
3.21,6.81,4.15
3.06,7.52,3.56
3.17,7.44,3.03
3.48,8.68,2.29
3.66,7.89,1.11
4.03,8.83,0.05
3.46,8.59,0.07
4.24,10.68,0.94
2.74,6.55,-0.74
3.16,8.18,-1.04
3.21,9.28,-2.45
3.11,9.81,-3.80
3.02,7.78,-4.44
3.52,8.54,-5.74
3.63,7.62,-7.06
3.03,8.20,-6.76
3.17,7.92,-7.50
3.15,7.45,-8.71
3.47,7.22,-9.50
3.36,6.88,-9.19
3.33,6.78,-9.81
3.47,6.51,-9.76
3.44,6.33,-10.73
3.34,6.13,-10.48
3.36,6.02,-11.12
3.43,6.05,-10.53
3.36,5.97,-10.42
3.42,5.83,-11.00
3.31,6.18,-11.08
3.43,7.09,-10.17
3.21,8.37,-8.85
3.09,8.55,-7.15
3.08,8.56,-4.68
3.08,8.92,-3.02
3.05,9.16,-2.50
2.98,9.13,-0.75
2.95,8.32,0.74
2.64,7.65,2.35
2.99,6.15,4.17
2.66,9.10,-0.20
2.81,8.21,2.27
