3.13,-3.45,9.82
6.73,-3.69,3.79
9.33,-3.26,-0.34
11.63,-1.56,-3.03
15.57,0.27,-7.00
15.93,0.15,-4.91
13.59,-1.11,3.75
9.06,-1.91,13.37
2.01,-1.03,20.38
-1.76,1.38,22.56
0.23,-0.85,16.26
3.83,-3.67,8.86
7.66,-3.54,4.01
10.08,-2.56,1.02
13.43,-0.18,-2.16
15.16,2.46,-2.49
13.70,1.22,-2.89
11.55,-2.66,0.59
8.11,-3.80,10.87
3.59,-1.48,17.13
-0.45,1.79,21.61
-0.48,2.32,20.71
2.48,-0.67,15.18
6.40,-1.98,10.81
9.27,-3.70,1.11
11.03,-0.73,1.77
13.53,-0.35,-4.48
12.61,1.07,-2.86
11.48,0.52,-0.02
9.35,-1.91,3.62
6.15,-2.56,10.42
2.27,-1.87,16.85
-1.75,1.30,20.91
-1.24,2.34,20.56
3.21,-0.55,13.57
7.07,-2.74,4.74
8.96,-3.14,0.82
10.42,-2.26,-3.40
11.93,-0.07,-3.76
12.71,-0.07,-4.07
11.55,-1.98,1.17
9.07,-2.95,8.57
4.36,-2.35,17.74
-1.18,0.91,23.48
-0.44,1.23,20.44
3.15,-2.17,12.50
7.06,-3.99,4.18
8.94,-3.19,0.82
11.43,-1.97,-2.55
12.67,0.58,-3.32
13.37,0.34,-4.70
12.55,-1.99,-1.45
10.08,-3.19,6.48
7.65,-2.85,14.70
2.09,-0.77,21.04
0.84,0.97,21.51
4.61,-0.04,15.08
9.02,-1.96,6.97
12.18,-2.57,1.56
12.46,0.09,-4.61
12.06,1.78,-4.23
11.54,1.82,-6.73
11.17,-1.01,-2.67
10.20,-2.36,4.45
7.38,-2.23,13.01
3.49,0.19,19.99
2.35,1.96,20.09
4.36,-0.19,14.06
7.36,-1.58,7.69
9.43,-2.32,1.59
11.01,-0.68,-3.09
12.11,1.02,-5.46
12.98,-0.01,-7.56
11.82,-0.99,0.25
9.58,-1.30,8.88
4.79,-1.02,16.79
1.16,1.88,23.08
2.58,0.26,17.85
5.85,-1.72,9.50
9.16,-2.21,3.11
10.57,-1.35,-2.06
11.08,1.09,-2.95
10.62,2.30,-2.14
9.60,1.40,-0.53
9.65,-0.63,-0.13
9.44,-3.60,3.01
7.74,-2.62,10.98
5.28,0.68,17.03
3.92,2.98,18.77
5.05,0.92,14.13
6.50,-1.16,8.37
8.25,-1.87,2.77
8.55,-1.73,1.65
11.30,0.25,-1.25
14.77,0.07,-9.68
14.57,-1.48,-9.45
12.36,-0.99,0.61
9.22,-2.95,9.33
4.77,-1.68,19.59
2.43,1.77,22.50
4.07,1.42,16.41
6.12,-0.35,9.85
8.18,-2.17,3.85
9.88,-2.44,-0.07
11.85,-0.83,-3.91
14.87,-0.96,-11.82
15.03,-0.96,-6.20
14.26,-0.23,4.34
11.38,-0.49,16.19
6.17,1.04,21.73
3.00,1.56,20.63
2.73,-0.03,13.81
5.85,-1.82,4.99
8.03,-3.54,0.67
9.28,-1.93,-0.04
13.69,-1.84,-8.17
16.94,-0.58,-13.66
16.58,-0.22,-3.20
13.79,-1.01,10.51
6.81,-0.07,23.69
1.48,1.69,26.36
1.64,-0.34,18.24
4.82,-2.82,8.96
7.64,-4.71,4.64
11.50,-4.20,0.63
14.66,-5.90,-16.41
22.36,1.18,-21.95
17.08,-0.25,1.47
9.38,-1.63,18.33
3.87,0.12,26.12
-0.75,0.39,22.97
-1.62,-2.99,14.80
2.09,-2.66,9.42
5.22,-2.49,6.80
8.92,-1.24,2.47
11.08,-0.56,-1.32
16.62,2.15,-12.01
16.76,0.96,-9.94
13.96,2.39,7.94
9.48,0.14,19.53
-0.04,-0.40,26.92
-4.76,-0.41,24.09
-0.65,-0.41,16.93
5.48,-2.39,7.16
8.25,-2.86,1.01
9.58,-0.21,-2.80
