1.92,6.53,-8.06
2.16,6.60,-8.37
2.78,7.91,-9.20
3.03,7.71,-9.93
3.16,7.05,-9.86
3.47,5.82,-10.00
3.72,5.77,-10.44
3.89,7.19,-10.26
3.79,7.15,-9.90
3.84,6.27,-10.11
4.03,5.89,-10.36
4.25,6.35,-10.79
4.25,6.56,-11.05
4.21,6.50,-10.77
4.03,6.58,-10.49
4.01,7.85,-10.44
3.79,7.91,-10.20
3.38,7.84,-8.96
2.49,8.35,-7.15
2.12,8.03,-6.67
1.83,7.72,-5.72
2.47,8.25,-5.63
2.14,9.20,-3.49
2.15,8.66,-2.35
1.50,8.01,0.10
1.43,8.26,1.54
1.58,8.25,1.70
2.09,8.02,1.26
2.04,7.60,1.54
2.16,7.40,2.25
2.49,6.53,3.41
1.98,6.95,4.24
2.09,7.35,6.47
2.29,7.31,6.06
2.41,6.97,5.24
2.43,5.91,4.36
2.35,6.30,5.43
2.28,6.24,5.38
2.26,7.28,6.28
1.92,7.81,6.74
1.81,7.65,5.68
1.76,7.25,3.87
1.83,7.95,2.29
1.48,9.02,2.40
1.02,9.35,1.44
0.91,8.75,0.27
1.22,7.95,-1.92
1.11,8.65,-3.46
1.38,8.32,-4.38
1.65,9.48,-5.28
1.30,9.90,-5.57
1.64,8.68,-6.59
1.95,7.43,-7.86
2.27,7.06,-8.74
2.23,7.45,-9.18
2.40,6.59,-9.69
2.72,5.54,-10.17
2.81,5.40,-10.48
3.05,6.17,-10.35
3.08,5.80,-10.71
3.42,5.11,-11.11
3.53,4.96,-10.92
3.61,4.66,-10.76
3.92,4.02,-10.97
4.12,3.66,-11.08
4.36,4.75,-11.92
4.39,4.96,-11.75
4.36,4.69,-11.61
4.36,5.08,-11.49
4.29,5.32,-11.53
4.51,5.78,-12.18
4.53,6.54,-11.85
4.19,7.83,-10.37
3.60,7.82,-8.83
2.86,7.17,-7.81
2.62,6.74,-7.31
2.54,7.20,-6.54
2.49,7.94,-5.65
2.65,8.44,-4.18
2.05,7.66,-1.86
1.56,7.00,-0.28
2.12,8.11,1.84
3.06,8.86,1.69
3.21,8.45,2.00
3.03,7.42,3.09
2.83,7.72,4.58
3.38,8.40,5.34
3.70,7.76,4.80
3.13,6.87,5.42
2.89,6.48,5.08
2.91,6.35,4.90
2.77,7.26,5.21
2.75,7.62,5.11
2.64,8.48,5.09
2.03,8.51,4.18
1.88,8.31,2.33
2.10,9.47,0.27
2.25,9.89,-2.11
1.47,9.84,-2.19
1.17,8.96,-3.36
1.19,7.90,-4.59
1.12,10.15,-5.30
1.08,9.49,-5.93
1.54,8.12,-7.03
0.66,7.75,-6.64
0.86,6.07,-7.02
