0.40,-0.85,6.90
0.38,-0.85,7.27
0.82,-1.09,7.89
0.64,-0.37,7.73
0.78,-1.10,7.07
0.61,-0.85,7.35
0.95,-1.01,6.55
0.78,-0.86,6.68
0.40,-0.73,6.71
0.21,-0.64,6.96
0.38,-0.73,7.06
0.22,-0.59,7.49
0.41,-0.60,7.34
0.47,-0.83,7.03
0.67,-0.71,7.10
0.54,-0.72,6.95
0.52,-0.70,7.03
0.64,-0.74,7.18
0.79,-0.91,7.14
0.63,-0.81,7.17
0.60,-0.61,6.96
0.59,-0.74,7.10
0.55,-0.77,6.88
0.62,-0.78,7.05
0.90,-0.58,7.24
0.44,-0.69,6.94
0.27,-0.59,7.15
0.34,-0.64,7.08
0.41,-0.41,7.18
0.58,-0.62,7.22
0.65,-0.61,7.22
0.32,-0.57,6.91
0.18,-0.52,6.98
0.45,-0.60,7.00
0.58,-0.54,7.43
0.46,-0.55,7.19
0.45,-0.63,7.05
0.37,-0.65,7.04
0.41,-0.63,7.15
0.89,-0.72,7.17
0.95,-0.72,7.10
0.53,-0.79,7.16
0.45,-0.87,6.86
0.45,-0.70,7.10
0.35,-0.77,7.23
0.72,-0.79,7.32
0.80,-0.81,7.29
0.78,-0.92,7.13
0.63,-0.85,7.29
0.53,-0.74,7.20
0.23,-0.77,6.96
0.14,-0.73,7.03
0.24,-0.59,7.13
0.43,-0.60,7.23
0.24,-0.66,6.97
0.03,-0.72,7.01
0.25,-0.74,7.18
0.31,-0.69,7.16
0.17,-0.71,6.99
0.13,-0.79,6.95
0.29,-0.71,7.12
0.49,-0.80,7.17
0.49,-0.90,7.33
0.38,-0.91,7.29
0.40,-0.93,7.27
0.49,-0.76,7.17
0.65,-0.90,7.12
0.51,-0.90,7.18
0.58,-0.91,7.22
0.54,-0.48,7.70
0.54,-0.79,7.20
0.22,-0.67,6.88
0.02,-0.66,6.92
0.35,-0.73,7.14
0.46,-0.78,7.06
0.05,-0.67,7.19
0.22,-0.66,7.09
0.22,-0.57,7.05
0.39,-0.62,7.01
0.42,-0.68,7.16
0.31,-0.67,6.99
0.32,-0.76,7.04
0.50,-0.79,7.19
0.44,-0.79,7.19
0.40,-0.80,7.01
0.37,-0.92,6.86
0.15,-0.81,7.07
0.35,-0.74,7.34
0.24,-0.80,7.26
0.22,-0.74,7.20
0.16,-0.86,7.31
0.13,-0.81,7.15
0.30,-0.81,7.16
0.68,-0.71,7.18
0.58,-0.85,7.01
0.41,-0.89,7.27
0.47,-0.95,7.25
0.85,-0.92,6.96
0.86,-0.91,7.03
0.85,-0.96,7.04
0.76,-0.81,7.12
0.66,-0.91,7.15
0.48,-0.87,7.12
0.60,-0.81,7.18
0.58,-0.76,7.12
0.44,-0.73,6.96
0.30,-0.72,7.21
0.25,-0.68,6.97
0.29,-0.67,6.80
0.27,-0.70,6.98
0.27,-0.58,7.03
0.34,-0.70,7.09
0.28,-0.70,7.13
0.24,-0.67,7.14
0.36,-0.71,7.09
0.34,-0.64,7.03
0.36,-0.74,7.12
0.31,-0.82,7.13
0.27,-0.73,7.22
0.23,-0.78,7.06
0.41,-0.69,7.07
0.37,-0.70,7.03
0.23,-0.69,7.19
0.38,-0.75,7.02
0.40,-0.71,7.08
0.30,-0.74,7.05
0.21,-0.72,7.18
0.68,-0.85,7.33
0.62,-0.87,7.28
0.34,-0.87,7.27
0.39,-0.80,7.07
0.24,-0.73,6.89
0.63,-0.76,7.03
0.51,-0.83,7.02
0.32,-0.72,7.17
0.28,-0.82,7.02
0.26,-0.79,7.09
0.59,-0.73,7.12
0.57,-0.88,6.99
0.45,-0.82,7.09
0.27,-0.83,7.18
0.51,-0.85,7.13
0.53,-0.77,7.18
0.34,-0.81,7.12
0.24,-0.78,7.07
0.09,-0.76,6.98
0.52,-0.76,7.17
0.63,-0.80,7.01
0.51,-0.86,7.04
0.32,-0.86,7.13
0.65,-0.87,7.24
0.84,-0.91,7.20
0.62,-0.97,7.30
0.49,-0.93,7.26
0.56,-0.85,7.01
0.58,-0.87,7.12
0.56,-0.84,7.06
0.43,-0.87,7.01
0.32,-0.83,7.17
0.37,-0.79,7.09
0.47,-0.79,6.97
0.34,-0.79,7.08
0.38,-0.84,7.12
0.58,-0.91,7.20
0.53,-0.92,7.12
0.42,-0.92,7.18
0.51,-0.91,7.05
0.61,-0.88,6.97
0.51,-0.85,7.05
0.49,-0.88,7.03
0.58,-0.95,7.08
0.44,-0.86,7.06
0.54,-0.93,7.14
0.46,-0.94,7.12
0.52,-0.85,7.02
0.54,-0.86,7.18
0.63,-0.94,7.09
0.64,-0.92,7.16
0.52,-0.98,7.12
0.67,-1.30,7.06
0.24,-0.79,7.52
0.50,-0.98,6.91
0.79,-1.10,6.98
0.54,-1.06,7.06
0.79,-1.01,7.41
