0.36,-1.11,7.18
0.55,-1.10,6.89
0.48,-1.03,7.05
0.25,-1.00,6.91
-0.00,-1.04,7.07
0.32,-1.14,7.12
0.72,-1.15,7.21
0.63,-1.19,7.15
0.39,-1.13,7.01
0.37,-1.19,6.96
0.48,-1.19,7.08
0.50,-1.18,7.19
0.64,-1.28,6.98
0.44,-1.17,7.29
0.30,-1.20,7.37
0.31,-1.28,7.17
0.41,-1.13,7.18
0.44,-1.12,7.05
0.52,-0.96,6.92
0.36,-1.00,6.91
0.06,-1.01,6.82
0.05,-1.01,7.04
0.27,-1.02,7.06
0.37,-1.05,7.25
0.37,-1.12,7.15
0.23,-1.17,7.12
0.14,-1.13,7.02
0.41,-1.15,7.12
0.60,-1.13,7.20
0.46,-1.17,7.13
0.42,-1.20,7.12
0.40,-1.14,7.07
0.40,-1.14,7.16
0.44,-1.09,7.17
0.34,-1.12,7.03
0.49,-1.07,6.99
0.51,-1.18,7.15
0.43,-1.14,6.92
0.38,-1.11,7.02
0.38,-0.96,7.29
0.28,-1.03,7.03
0.24,-1.16,7.16
0.25,-1.10,7.13
0.30,-0.99,7.20
0.23,-1.08,7.06
0.25,-1.06,6.97
0.29,-0.99,7.15
0.34,-1.02,7.02
0.32,-1.00,6.84
0.33,-1.01,6.87
0.40,-1.06,6.80
0.45,-1.20,7.09
0.40,-1.18,7.19
0.33,-1.32,7.21
0.48,-1.29,7.19
0.47,-1.20,7.08
0.32,-1.21,7.06
0.32,-1.27,7.02
0.42,-1.18,7.13
0.51,-1.21,7.08
0.32,-1.09,7.12
0.23,-1.18,7.06
0.30,-1.18,7.06
0.35,-1.15,7.14
0.40,-1.22,7.22
0.41,-1.17,7.10
0.42,-1.20,7.09
0.35,-1.18,6.90
0.30,-1.21,7.06
0.32,-1.19,7.08
0.31,-1.17,7.17
0.29,-1.22,7.24
0.43,-1.22,7.10
0.63,-1.87,6.70
0.54,-1.24,7.14
0.36,-1.21,7.03
0.34,-1.23,7.10
0.30,-1.20,7.15
0.22,-1.16,7.14
0.29,-1.08,6.98
0.32,-1.19,6.89
0.28,-1.21,7.07
0.31,-1.27,7.23
0.45,-1.19,7.11
0.42,-1.10,7.06
0.51,-1.14,7.00
0.37,-1.18,7.02
0.17,-1.24,7.09
0.26,-1.12,7.22
0.18,-1.07,7.12
0.14,-1.16,7.07
0.27,-1.26,7.06
0.23,-1.22,7.14
0.37,-1.19,7.23
0.48,-1.19,7.07
0.53,-1.09,7.08
0.42,-1.02,6.92
0.31,-1.11,6.86
0.32,-1.07,6.82
0.32,-1.10,6.99
0.29,-1.04,6.98
0.30,-1.11,7.01
0.38,-1.09,7.09
0.37,-1.06,7.21
0.23,-1.19,7.12
0.51,-1.11,7.15
0.48,-1.13,7.12
0.35,-1.06,6.98
0.36,-1.01,6.86
0.35,-1.02,6.78
0.33,-1.12,6.92
0.16,-1.19,7.13
0.14,-1.06,6.96
-0.03,-0.96,7.18
0.05,-1.01,7.01
-0.03,-1.07,7.16
0.10,-1.13,7.21
0.18,-1.27,7.31
0.30,-1.21,7.25
0.32,-1.22,7.06
0.30,-1.17,7.12
0.24,-1.30,7.07
0.34,-1.33,7.05
0.51,-1.36,7.02
0.40,-1.33,6.96
0.37,-1.29,7.28
0.44,-1.34,7.05
0.49,-1.31,7.16
0.32,-1.31,7.18
0.27,-1.30,7.00
0.34,-1.32,7.06
0.29,-1.28,7.24
0.38,-1.34,7.16
0.39,-1.46,7.04
0.39,-1.37,7.05
0.37,-1.33,7.17
0.37,-1.30,7.15
0.38,-1.27,7.11
0.31,-1.24,7.22
0.39,-1.24,7.22
0.34,-1.28,7.02
0.30,-1.16,7.21
0.31,-1.17,7.23
0.24,-1.27,6.98
0.15,-1.26,6.90
0.45,-1.13,7.08
0.70,-1.28,7.33
0.18,-1.13,7.23
0.40,-1.34,7.33
0.26,-1.23,7.22
0.38,-1.29,7.33
0.35,-1.35,6.92
0.38,-1.29,7.03
0.45,-1.14,6.93
0.44,-1.15,6.87
0.24,-1.17,7.01
0.19,-1.19,6.97
0.15,-1.28,7.09
0.26,-1.26,7.24
0.18,-1.17,7.17
0.35,-1.18,7.13
0.34,-1.17,7.17
0.33,-1.21,7.02
0.22,-1.11,6.89
0.30,-1.13,7.07
0.40,-1.19,7.11
0.31,-1.11,7.16
0.22,-1.14,7.12
0.16,-1.23,6.99
0.26,-1.13,7.18
0.32,-1.24,7.02
0.25,-1.21,7.23
0.24,-1.21,7.22
0.35,-1.15,7.04
0.46,-1.06,7.00
0.57,-1.21,6.94
0.39,-1.20,7.08
0.40,-1.25,7.06
0.44,-1.20,7.15
0.43,-1.20,7.07
0.32,-1.16,7.03
0.43,-1.17,7.02
0.33,-1.17,6.98
0.39,-1.11,7.10
0.31,-1.07,6.96
0.20,-1.03,6.86
0.06,-1.02,6.99
0.24,-1.09,6.96
0.34,-1.09,7.00
0.34,-1.19,6.84
0.21,-1.17,6.94
0.21,-1.18,7.21
0.33,-1.17,7.23
0.40,-1.14,7.25
0.38,-1.28,6.96
0.28,-1.22,7.05
0.17,-1.21,6.95
0.23,-1.18,6.95
0.43,-1.06,7.08
0.31,-1.13,7.02
0.14,-1.17,6.94
0.07,-1.25,6.95
0.27,-1.32,7.18
0.37,-1.30,7.11
0.42,-1.34,7.39
0.38,-1.23,7.11
0.32,-1.27,7.14
0.34,-1.24,7.03
0.32,-1.20,7.01
0.17,-1.21,7.03
0.18,-1.27,7.05
0.37,-1.20,7.07
0.40,-1.30,7.06
0.31,-1.26,7.10
0.31,-1.17,7.19
0.36,-1.23,6.85
0.45,-1.21,7.00
0.49,-1.27,7.01
0.36,-1.19,7.03
0.15,-1.18,7.07
0.20,-1.19,7.16
0.37,-1.24,7.09
0.33,-1.28,7.19
0.36,-1.26,7.13
0.39,-1.14,7.16
0.28,-1.13,6.92
0.31,-0.94,7.02
0.27,-1.12,7.07
0.35,-1.10,6.90
0.25,-1.12,6.98
0.31,-1.20,7.05
0.32,-1.19,7.13
0.28,-1.27,7.08
0.40,-1.21,7.07
0.34,-1.20,7.06
0.34,-1.24,6.99
0.32,-1.24,7.16
0.30,-1.19,7.05
0.28,-1.18,6.90
0.13,-1.15,6.95
0.07,-1.21,7.22
0.07,-1.16,7.15
0.23,-1.22,7.28
0.42,-1.31,7.11
0.44,-1.35,6.94
0.40,-1.23,6.95
0.42,-1.31,6.93
0.49,-1.39,7.05
0.45,-1.27,7.18
0.42,-1.26,7.19
0.51,-1.30,7.06
0.45,-1.18,7.08
0.38,-1.20,6.94
0.24,-1.15,7.04
0.35,-1.26,7.13
0.31,-1.25,7.09
0.26,-1.13,7.11
0.33,-1.23,7.22
0.38,-1.24,6.92
0.32,-1.25,6.98
0.42,-1.19,7.01
0.45,-1.17,7.05
0.27,-1.16,7.08
0.23,-1.09,6.94
0.27,-1.17,7.20
0.40,-1.17,7.12
0.31,-1.19,6.93
0.31,-1.10,6.96
0.37,-1.13,7.01
0.34,-1.18,7.08
0.35,-1.23,7.11
0.39,-1.15,6.98
0.41,-1.14,7.03
0.38,-1.11,6.91
0.33,-1.15,7.02
0.32,-1.19,7.02
0.35,-1.16,7.06
0.22,-1.13,7.07
0.24,-1.12,7.18
0.24,-1.17,7.09
0.35,-1.18,7.13
0.35,-1.11,7.00
0.33,-1.22,6.86
0.27,-1.17,7.04
0.34,-1.27,7.04
0.43,-1.24,7.14
0.36,-1.26,7.08
0.36,-1.25,7.07
0.33,-1.24,7.18
0.33,-1.22,7.04
0.27,-1.21,6.99
0.29,-1.17,7.18
0.29,-1.19,7.08
0.28,-1.17,6.89
0.29,-1.15,7.13
0.20,-1.15,7.20
0.16,-1.16,7.15
0.17,-1.19,7.16
0.38,-1.19,7.04
0.50,-1.12,7.20
0.37,-1.13,6.88
0.28,-1.12,7.03
0.11,-1.15,6.96
0.23,-1.19,7.07
0.25,-1.16,7.17
0.19,-1.15,7.16
0.22,-1.13,7.06
0.29,-1.19,6.99
0.27,-1.20,7.12
0.34,-1.19,7.19
0.27,-1.22,7.00
0.28,-1.17,7.08
0.40,-1.13,7.15
0.35,-1.23,6.97
0.25,-1.21,7.11
0.28,-1.14,7.15
0.49,-1.17,7.01
0.47,-1.15,6.99
0.32,-1.17,7.03
0.30,-1.19,6.99
