0.25,3.00,6.72
0.52,2.96,6.31
0.42,3.12,6.46
-0.03,3.11,6.61
-0.12,3.03,6.63
0.09,2.98,6.68
0.20,3.09,6.49
0.34,3.06,6.40
0.37,3.09,6.64
0.22,2.89,6.68
0.52,3.06,6.53
0.40,2.74,6.57
0.69,3.05,6.79
0.91,2.96,6.65
0.86,2.76,7.01
0.47,2.83,6.98
0.62,3.17,6.71
0.93,2.99,6.96
1.36,3.12,7.11
1.25,2.65,7.14
0.67,2.61,6.63
0.27,2.31,6.72
-0.07,2.18,6.37
-0.12,2.11,6.17
-0.71,1.95,6.43
-2.00,2.06,6.27
-3.28,1.77,6.28
-3.03,1.01,6.56
-2.26,0.85,6.26
0.11,0.31,6.93
2.29,0.01,6.82
7.33,0.54,8.87
11.78,1.56,8.41
10.44,1.70,7.33
5.66,0.65,7.41
2.37,1.03,7.79
0.82,1.02,6.27
-2.36,0.55,5.87
-5.79,1.11,5.55
-5.91,1.20,5.21
-4.04,1.28,6.46
-1.84,0.68,7.18
1.07,0.89,7.41
6.24,0.79,9.52
14.98,3.58,9.15
15.53,2.59,7.41
8.16,0.97,7.58
1.83,-0.20,6.45
-3.20,0.54,5.02
-7.45,1.06,4.21
-9.45,1.81,4.54
-7.79,1.22,5.58
-4.37,0.78,6.62
-0.44,0.56,7.30
3.57,0.56,7.71
10.24,2.43,10.64
15.40,4.07,7.95
10.63,2.50,7.58
5.34,1.03,7.21
0.10,0.60,5.36
-3.39,0.96,6.00
-5.97,1.20,5.14
-8.66,2.62,5.21
-8.96,1.71,6.18
-5.18,0.23,7.14
0.57,0.23,8.31
5.16,0.43,9.56
13.57,2.41,11.20
19.74,4.44,8.65
10.94,0.17,7.90
2.66,-0.24,7.28
-2.30,-0.45,5.47
-6.36,0.95,5.04
-7.85,1.44,4.71
-8.21,1.94,5.48
-7.44,0.79,6.68
-4.87,0.26,7.47
-0.17,-0.24,8.10
4.46,-0.28,9.00
11.70,1.21,9.28
18.94,3.68,8.06
13.19,0.32,7.01
7.75,-0.87,6.02
0.67,-1.82,6.11
-6.20,-1.18,6.57
-9.98,1.20,4.99
-11.45,2.02,6.33
-8.57,1.09,6.40
-4.94,-0.15,6.92
0.06,-0.62,7.54
4.45,-0.83,8.37
11.76,1.14,9.62
19.69,2.62,7.21
13.59,-0.04,9.00
4.36,-1.55,9.14
-2.58,-0.98,7.45
-4.52,0.82,6.68
-9.87,1.55,4.79
-9.25,1.38,5.56
-7.32,0.75,6.10
-3.81,-0.80,6.56
1.17,-1.60,7.50
5.86,-1.49,8.32
13.88,1.43,11.28
17.94,1.32,8.23
12.35,-1.03,6.93
3.15,-1.50,7.96
-2.05,-0.98,6.82
-4.79,0.11,5.68
-7.31,1.24,5.33
-8.99,1.58,6.10
-8.30,0.39,6.17
-4.31,-0.53,6.91
1.32,-1.56,8.03
6.90,-1.53,9.73
17.63,0.61,9.66
18.93,0.23,7.31
11.54,-0.92,6.23
4.61,-2.35,6.65
-1.47,-1.89,6.06
-7.78,0.67,4.42
-10.84,2.78,5.13
-9.01,2.05,5.91
-5.49,1.07,7.49
-1.33,-0.37,7.15
3.58,-0.98,7.84
10.47,-0.16,9.61
17.93,1.75,7.75
13.54,0.60,7.15
6.96,0.04,6.86
1.28,0.05,6.43
-2.91,-0.22,5.62
-9.30,0.38,4.13
-9.24,3.24,6.29
-6.82,1.83,8.27
-3.75,0.83,7.94
0.13,-0.47,7.58
4.49,-0.49,7.83
10.87,1.11,9.82
17.64,2.34,8.70
14.26,-0.17,6.63
5.11,-1.79,6.77
-1.34,-0.82,6.22
-5.45,0.81,4.91
-9.03,1.81,5.02
-7.15,2.73,6.18
-5.05,1.60,6.80
-2.38,0.41,7.67
1.20,-0.12,7.15
5.27,0.28,8.77
11.56,1.99,10.30
18.22,2.46,8.82
11.46,-0.38,7.58
2.99,-1.70,7.10
-2.65,0.38,6.08
-5.71,1.50,5.37
-9.23,2.24,4.13
-9.19,1.91,4.10
-5.98,0.84,7.00
-2.00,0.38,7.76
3.16,0.25,7.86
6.78,0.38,8.64
12.56,2.38,9.87
17.07,3.49,7.48
12.55,0.97,7.14
