36.58,1.06,4.51
27.25,-3.04,0.34
9.17,-5.74,2.80
-1.55,-3.11,3.64
-9.28,-0.89,4.52
-15.33,1.76,9.68
-8.34,0.51,8.82
-1.28,-1.45,6.36
3.53,-4.05,5.01
15.90,-6.93,8.80
34.67,1.52,7.58
29.22,-2.68,3.77
10.36,-7.14,3.61
-1.23,-3.56,3.32
-5.27,-0.75,1.92
-12.53,1.88,6.23
-11.77,2.21,7.81
-3.98,0.04,11.15
1.83,-3.34,5.65
9.47,-8.60,6.64
26.49,-4.44,10.44
37.95,-0.53,4.76
18.51,-8.00,0.96
2.76,-5.60,1.56
-4.41,-1.43,2.73
-11.54,1.30,5.92
-11.39,2.16,7.20
-3.66,0.78,8.14
1.98,-2.14,4.92
6.92,-7.10,6.74
22.83,-4.82,9.37
35.70,1.03,6.41
19.63,-6.48,2.60
3.96,-5.10,3.08
-3.50,-1.36,3.08
-13.05,2.47,4.21
-12.89,3.51,7.68
-4.06,0.04,4.25
3.81,-2.56,5.78
8.64,-3.91,9.17
24.97,-0.48,11.94
27.64,1.35,8.69
11.98,-3.95,4.76
0.32,-0.72,3.23
-9.14,2.45,3.52
-9.66,3.95,5.01
-2.34,3.51,5.93
0.69,-1.41,5.47
10.28,-4.39,7.58
18.90,-2.57,6.94
25.67,-1.50,-6.39
15.61,-4.50,-4.38
9.49,-2.48,-0.90
3.98,0.29,2.29
0.42,2.43,4.75
-4.29,3.78,9.88
-2.01,2.29,8.70
3.51,-0.89,4.57
14.04,-3.06,2.26
25.87,-2.83,-3.55
27.16,-4.47,-9.78
16.90,-5.59,-7.35
8.12,-2.91,-1.21
2.48,-1.02,2.79
-5.34,1.40,7.29
-5.74,2.70,10.84
-0.64,1.53,8.70
6.39,0.52,4.69
17.08,0.64,2.86
26.54,-0.94,-3.35
26.13,-2.21,-7.29
13.90,-2.14,-1.12
3.47,-1.65,1.85
-4.39,0.35,6.01
-12.05,3.51,13.52
-4.12,1.48,10.43
2.23,-1.32,3.63
8.07,-5.10,0.78
21.83,-5.18,-4.37
35.19,-2.13,-12.22
27.60,-4.54,-13.04
12.62,-4.53,-1.91
2.90,-2.57,2.32
-6.01,-1.08,4.24
-12.29,2.88,11.24
-4.11,1.54,10.02
3.17,-1.52,6.52
9.73,-3.00,2.54
21.42,-5.22,2.44
32.25,-0.76,-2.14
26.40,-5.57,-10.20
14.91,-5.10,-6.05
4.62,-4.02,-1.35
-1.90,-1.11,3.10
-7.74,0.92,7.47
-8.09,3.59,12.63
-1.19,1.43,11.46
6.19,-1.04,7.67
15.16,-4.89,4.07
25.19,-4.79,-3.22
29.44,-5.39,-12.15
20.29,-4.09,-9.13
8.85,-3.59,-1.72
0.14,-2.00,2.05
-10.81,1.06,9.08
-10.80,3.24,14.74
0.98,1.33,9.85
6.60,-1.39,8.07
15.26,-5.64,3.23
28.38,-4.52,-5.55
33.30,-3.81,-13.90
19.45,-5.24,-6.87
5.74,-5.06,0.30
-3.10,-2.26,4.79
-12.30,1.52,12.54
-8.10,3.52,16.10
2.30,1.39,9.40
5.73,-2.80,5.68
14.94,-7.45,0.93
28.34,-4.02,-4.54
34.71,-3.52,-14.53
21.11,-5.70,-7.06
6.98,-5.88,0.89
-2.66,-2.88,3.70
-12.40,1.21,10.76
-8.30,3.94,14.94
2.17,1.61,8.97
5.94,-1.20,6.88
14.49,-4.93,2.88
